URN,EstablishmentNumber,EstablishmentName,StudentsAchievingGrade5PlusEngMathRate,NumberOfPupils,StudentReceivingFreeSchoolMeals,PercentOfStudentReceivingFreeSchoolMeals,TotalPupils,FemalePupils,PercentFemale,UrbanRuralClassification,Postcode,GOR,LA (code),LA (name),Easting,Northing,MSOA (code),LSOA (code),LargeCentralMetro,LargeFringeMetro,MediumMetro,SmallMetro,Micropolitan,Noncore,AsianPopulationRate,BlackPopulationRate,WhitePopulationRate,OtherRacePopulationRate,LSOA21CD,LSOA11CD,LSOA code (2011),IDACI,SAMHI,YPAccessibilityRank,YPAccessibilityIndex
117577.0,5405.0,The Bishop's Stortford High School,69.0,156.0,4.0,3.0,1191,,,Urban: Nearer to a major town or city,CM23 4SH,East of England,919,Hertfordshire,548441.0,218972.0,E02004885,E01023460,1,0,0,0,0,0,5.5,2.33,87.77,4.4,E01023460,E01023460,E01023460,8.0,1.0,779.0,4.0
136482.0,5427.0,Hockerill Anglo-European College,74.0,119.0,7.0,6.0,839,420.0,50.06,Urban: Nearer to a major town or city,CM23 5HX,East of England,919,Hertfordshire,549575.0,221392.0,E02004882,E01023441,1,0,0,0,0,0,5.13,3.23,84.53,7.1,E01023441,E01023441,E01023441,10.0,1.0,366.0,2.0
117499.0,4000.0,The Priory School,42.0,166.0,22.0,13.0,1169,574.0,49.1,Urban: Nearer to a major town or city,SG5 2UR,East of England,919,Hertfordshire,518064.0,230727.0,E02004918,E01023603,1,0,0,0,0,0,4.84,2.61,87.77,4.78,E01023603,E01023603,E01023603,10.0,3.0,331.0,2.0
138747.0,4001.0,Hertswood Academy,29.0,175.0,53.0,30.0,1241,615.0,49.56,Urban: Nearer to a major town or city,WD6 5LG,East of England,919,Hertfordshire,519998.0,197839.0,E02004899,E01023583,1,0,0,0,0,0,3.97,1.73,89.67,4.62,E01023583,E01023583,E01023583,6.0,8.0,1390.0,7.0
139662.0,4007.0,The Reach Free School,37.0,91.0,17.0,19.0,586,304.0,51.88,Urban: Nearer to a major town or city,WD3 8AB,East of England,919,Hertfordshire,503629.0,193781.0,E02004964,E01023837,1,0,0,0,0,0,8.37,1.34,84.91,5.38,E01023837,E01023837,E01023837,9.0,3.0,,
139154.0,4008.0,Hitchin Boys' School,75.0,158.0,10.0,6.0,1126,,,Urban: Nearer to a major town or city,SG5 1JB,East of England,919,Hertfordshire,518406.0,229474.0,E02004920,E01023616,1,0,0,0,0,0,4.45,2.02,89.4,4.13,E01023616,E01023616,E01023616,8.0,6.0,260.0,2.0
136608.0,4016.0,The Knights Templar School,51.0,204.0,30.0,15.0,1341,655.0,48.84,Urban: Nearer to a major town or city,SG7 6DZ,East of England,919,Hertfordshire,524334.0,233681.0,E02004912,E01023589,1,0,0,0,0,0,3.96,1.36,91.2,3.48,E01023589,E01023589,E01023589,7.0,6.0,1495.0,7.0
142051.0,4022.0,Haileybury Turnford,32.0,145.0,40.0,28.0,865,422.0,48.79,Urban: Nearer to a major town or city,EN8 0JU,East of England,919,Hertfordshire,536456.0,203299.0,E02004850,E01023302,1,0,0,0,0,0,3.42,7.25,77.79,11.55,E01023302,E01023302,E01023302,4.0,6.0,1653.0,8.0
143131.0,4024.0,Robert Barclay Academy,29.0,91.0,20.0,22.0,589,296.0,50.25,Urban: Nearer to a major town or city,EN11 8JY,East of England,919,Hertfordshire,536907.0,208059.0,E02004845,E01023321,1,0,0,0,0,0,3.51,2.16,91.57,2.76,E01023321,E01023321,E01023321,7.0,1.0,1893.0,9.0
117518.0,4066.0,Barnwell School,34.0,157.0,44.0,28.0,1015,491.0,48.37,Urban: Nearer to a major town or city,SG2 9SW,East of England,919,Hertfordshire,525831.0,222832.0,E02004953,E01023793,1,0,0,0,0,0,4.99,6.52,83.31,5.19,E01023793,E01023793,E01023793,2.0,8.0,1893.0,9.0
137339.0,4083.0,St Albans Girls' School,70.0,194.0,19.0,10.0,1251,1251.0,100.0,Urban: Nearer to a major town or city,AL3 6DB,East of England,919,Hertfordshire,515194.0,209265.0,E02004930,E01023713,1,0,0,0,0,0,13.62,4.27,75.47,6.64,E01023713,E01023713,E01023713,8.0,1.0,1893.0,9.0
139036.0,4096.0,Kings Langley School,49.0,171.0,28.0,16.0,1049,544.0,51.86,Urban: Nearer to a major town or city,WD4 9HN,East of England,919,Hertfordshire,506295.0,203029.0,E02004877,E01023408,1,0,0,0,0,0,3.18,1.31,90.96,4.55,E01023408,E01023408,E01023408,9.0,2.0,1495.0,7.0
136396.0,4101.0,The Broxbourne School,65.0,200.0,28.0,14.0,1287,672.0,52.21,Urban: Nearer to a major town or city,EN10 7FU,East of England,919,Hertfordshire,536528.0,206512.0,E02004846,E01023292,1,0,0,0,0,0,3.31,2.1,88.94,5.66,E01023292,E01023292,E01023292,6.0,1.0,1893.0,9.0
117530.0,4104.0,The Nobel School,33.0,232.0,48.0,21.0,1473,715.0,48.54,Urban: Nearer to a major town or city,SG2 0HS,East of England,919,Hertfordshire,526093.0,225230.0,E02007091,E01023769,1,0,0,0,0,0,5.42,5.02,86.15,3.42,E01023769,E01023769,E01023769,5.0,7.0,1893.0,9.0
140049.0,4111.0,Westfield Academy,38.0,167.0,43.0,26.0,1019,472.0,46.32,Urban: Nearer to a major town or city,WD18 6NS,East of England,919,Hertfordshire,509672.0,195452.0,E02004978,E01023866,1,0,0,0,0,0,21.69,10.31,57.58,10.43,E01023866,E01023866,E01023866,1.0,7.0,1117.0,6.0
117534.0,4116.0,Marriotts School,30.0,230.0,79.0,34.0,1410,609.0,43.19,Urban: Nearer to a major town or city,SG2 8UT,East of England,919,Hertfordshire,525561.0,224353.0,E02004950,E01023761,1,0,0,0,0,0,5.92,4.13,84.8,5.14,E01023761,E01023761,E01023761,6.0,5.0,1893.0,9.0
138484.0,4117.0,The Sele School,25.0,76.0,28.0,37.0,385,175.0,45.45,Urban: Nearer to a major town or city,SG14 2DG,East of England,919,Hertfordshire,530913.0,212846.0,E02004892,E01023489,1,0,0,0,0,0,1.68,1.46,92.84,4.02,E01023489,E01023489,E01023489,10.0,4.0,903.0,5.0
138632.0,4118.0,Monk's Walk School,47.0,219.0,25.0,11.0,1329,642.0,48.31,Urban: Nearer to a major town or city,AL8 7NL,East of England,919,Hertfordshire,523379.0,214984.0,E02004982,E01023962,1,0,0,0,0,0,3.65,1.06,90.7,4.58,E01023962,E01023962,E01023962,9.0,6.0,1.0,1.0
137002.0,4141.0,Freman College,60.0,229.0,19.0,8.0,948,465.0,49.05,Larger rural: Nearer to a major town or city,SG9 9BT,East of England,919,Hertfordshire,535631.0,229941.0,E02004878,E01023465,0,0,1,0,0,0,0.73,0.0,97.98,1.29,E01023465,E01023465,E01023465,9.0,3.0,1.0,1.0
136609.0,4197.0,Sandringham School,76.0,181.0,9.0,5.0,1478,661.0,44.72,Urban: Nearer to a major town or city,AL4 9NX,East of England,919,Hertfordshire,516857.0,209364.0,E02004931,E01023711,1,0,0,0,0,0,10.25,0.8,84.28,4.67,E01023711,E01023711,E01023711,9.0,2.0,1893.0,9.0
137637.0,4200.0,Birchwood High School,39.0,232.0,33.0,14.0,1345,626.0,46.54,Urban: Nearer to a major town or city,CM23 5BD,East of England,919,Hertfordshire,550326.0,221778.0,E02004882,E01023440,1,0,0,0,0,0,5.13,3.23,84.53,7.1,E01023440,E01023440,E01023440,10.0,1.0,547.0,3.0
137090.0,4498.0,The Chauncy School,41.0,165.0,29.0,18.0,1103,516.0,46.78,Urban: Nearer to a major town or city,SG12 0DP,East of England,919,Hertfordshire,534833.0,214724.0,E02004890,E01023515,1,0,0,0,0,0,2.35,0.61,94.21,2.84,E01023515,E01023515,E01023515,9.0,2.5,1.0,1.0
138352.0,4504.0,Tring School,56.0,235.0,23.0,10.0,1525,736.0,48.26,Urban: Nearer to a major town or city,HP23 5JD,East of England,919,Hertfordshire,492879.0,211913.0,E02004859,E01023421,1,0,0,0,0,0,1.14,1.01,95.12,2.72,E01023421,E01023421,E01023421,10.0,1.0,1893.0,9.0
117555.0,4606.0,Townsend CofE School,46.0,87.0,21.0,24.0,641,291.0,45.4,Urban: Nearer to a major town or city,AL3 6DR,East of England,919,Hertfordshire,514425.0,209661.0,E02004932,E01023671,1,0,0,0,0,0,15.03,2.62,73.06,9.29,E01023671,E01023671,E01023671,6.0,5.0,1893.0,9.0
138106.0,4620.0,Loreto College,67.0,147.0,14.0,10.0,942,939.0,99.68,Urban: Nearer to a major town or city,AL1 3RQ,East of England,919,Hertfordshire,515408.0,207339.0,E02004935,E01023727,1,0,0,0,0,0,7.53,2.88,83.57,6.02,E01023727,E01023727,E01023727,8.0,3.0,1203.0,6.0
117578.0,5406.0,Ashlyns School,44.0,207.0,25.0,12.0,1337,678.0,50.71,Urban: Nearer to a major town or city,HP4 3AH,East of England,919,Hertfordshire,499207.0,207052.0,E02004869,E01023366,1,0,0,0,0,0,2.0,1.42,92.33,4.26,E01023366,E01023366,E01023366,6.0,6.0,1390.0,7.0
137872.0,5408.0,Bushey Meads School,58.0,166.0,24.0,15.0,1223,535.0,43.74,Urban: Nearer to a major town or city,WD23 4PA,East of England,919,Hertfordshire,514321.0,195727.0,E02004907,E01023561,1,0,0,0,0,0,8.49,4.95,80.55,6.01,E01023561,E01023561,E01023561,6.0,4.0,1390.0,7.0
137938.0,5412.0,Nicholas Breakspear Catholic School,48.0,83.0,11.0,13.0,653,273.0,41.81,Urban: Nearer to a major town or city,AL4 0TT,East of England,919,Hertfordshire,518230.0,206806.0,E02007090,E01023678,1,0,0,0,0,0,7.98,1.35,84.4,6.27,E01023678,E01023678,E01023678,7.0,6.0,1495.0,7.0
137532.0,5415.0,Goffs School,50.0,209.0,40.0,19.0,1419,710.0,50.04,Urban: Nearer to a major town or city,EN7 5QW,East of England,919,Hertfordshire,534350.0,202640.0,E02004853,E01023295,1,0,0,0,0,0,3.22,4.98,82.13,9.68,E01023295,E01023295,E01023295,6.0,4.5,1241.0,6.0
137156.0,5416.0,Leventhorpe,49.0,171.0,14.0,8.0,1269,646.0,50.91,Urban: Nearer to a major town or city,CM21 9BY,East of England,919,Hertfordshire,548235.0,215763.0,E02004888,E01023499,1,0,0,0,0,0,3.34,1.37,91.8,3.48,E01023499,E01023499,E01023499,4.0,3.0,846.0,5.0
137922.0,5417.0,Saint Michael's Catholic High School,41.0,180.0,20.0,11.0,1076,484.0,44.98,Urban: Nearer to a major town or city,WD25 0SS,East of England,919,Hertfordshire,511644.0,201324.0,E02004957,E01023834,1,0,0,0,0,0,14.56,5.49,73.62,6.33,E01023834,E01023834,E01023834,5.5,2.5,1495.0,7.0
140786.0,5420.0,The Hertfordshire & Essex High School and Science College,63.0,185.0,9.0,5.0,1292,1192.0,92.26,Urban: Nearer to a major town or city,CM23 5NJ,East of England,919,Hertfordshire,549579.0,221024.0,E02004882,E01023441,1,0,0,0,0,0,5.13,3.23,84.53,7.1,E01023441,E01023441,E01023441,10.0,1.0,322.0,2.0
136901.0,5421.0,St Clement Danes School,70.0,202.0,11.0,5.0,1455,750.0,51.55,Urban: Nearer to a major town or city,WD3 6EW,East of England,919,Hertfordshire,502870.0,197129.0,E02004960,E01023817,1,0,0,0,0,0,8.52,1.72,85.04,4.72,E01023817,E01023817,E01023817,10.0,2.0,1351.0,7.0
138360.0,5423.0,St Mary's Church of England High School (VA),23.0,191.0,61.0,32.0,1203,610.0,50.71,Urban: Nearer to a major town or city,EN7 5FB,East of England,919,Hertfordshire,534440.0,201468.0,E02004853,E01023293,1,0,0,0,0,0,3.22,4.98,82.13,9.68,E01023293,E01023293,E01023293,6.0,4.5,1.0,1.0
135876.0,6905.0,Francis Combe Academy,25.0,183.0,54.0,30.0,1147,573.0,49.96,Urban: Nearer to a major town or city,WD25 7HW,East of England,919,Hertfordshire,511219.0,201131.0,E02004968,E01023905,1,0,0,0,0,0,14.91,8.09,70.13,6.87,E01023905,E01023905,E01023905,6.0,2.0,1495.0,7.0
140845.0,4004.0,"Cowes Enterprise College, An Ormiston Academy",40.0,157.0,31.0,20.0,1090,544.0,49.91,Urban: Further from a major town or city,PO31 8HB,South East,921,Isle of Wight,449036.0,96137.0,E02003582,E01017301,0,1,0,0,0,0,1.77,0.09,96.55,1.58,E01017301,E01017301,E01017301,9.0,4.0,437.0,3.0
136753.0,4001.0,Ryde Academy,28.0,165.0,48.0,29.0,1152,529.0,45.92,Urban: Further from a major town or city,PO33 3LN,South East,921,Isle of Wight,458390.0,91829.0,E02003586,E01017342,0,1,0,0,0,0,1.47,0.0,97.43,1.1,E01017342,E01017342,E01017342,4.0,9.0,987.0,5.0
140691.0,4002.0,The Island Free School,46.0,121.0,26.0,22.0,620,326.0,52.58,Larger rural: Further from a major town or city,PO38 1BG,South East,921,Isle of Wight,455414.0,78107.0,E02003598,E01017366,0,0,0,1,0,0,0.07,0.14,97.73,2.07,E01017366,E01017366,E01017366,1.0,6.0,,
135552.0,4604.0,Christ The King College,45.0,257.0,46.0,18.0,1527,743.0,48.66,Urban: Further from a major town or city,PO30 5QT,South East,921,Isle of Wight,448795.0,88506.0,E02003591,E01017293,0,1,0,0,0,0,2.31,0.46,96.36,0.87,E01017293,E01017293,E01017293,7.0,4.0,739.0,4.0
137600.0,4067.0,Stamford Welland Academy,20.0,56.0,25.0,45.0,450,209.0,46.44,Urban: Nearer to a major town or city,PE9 1HE,East Midlands,925,Lincolnshire,502891.0,307976.0,E02005490,E01026347,1,0,0,0,0,0,0.7,0.45,96.37,2.48,E01026347,E01026347,E01026347,8.0,9.0,1893.0,9.0
141391.0,4013.0,Thomas Middlecott Academy,8.0,89.0,28.0,32.0,503,251.0,49.9,Larger rural: Further from a major town or city,PE20 1JS,East Midlands,925,Lincolnshire,530550.0,338045.0,E02005423,E01026019,0,0,0,1,0,0,0.53,0.64,96.48,2.35,E01026019,E01026019,E01026019,3.0,5.0,1893.0,9.0
144488.0,4035.0,Spalding Academy,19.0,157.0,41.0,26.0,1019,504.0,49.46,Urban: Nearer to a major town or city,PE11 2EJ,East Midlands,925,Lincolnshire,525707.0,322533.0,E02005471,E01026269,1,0,0,0,0,0,1.65,0.66,95.34,2.35,E01026269,E01026269,E01026269,8.0,3.0,1893.0,9.0
145052.0,4041.0,The Priory Pembroke Academy,21.0,47.0,19.0,40.0,214,111.0,51.87,Larger rural: Nearer to a major town or city,LN3 4JP,East Midlands,925,Lincolnshire,502939.0,373257.0,E02005502,E01026371,0,0,1,0,0,0,2.25,0.08,96.3,1.37,E01026371,E01026371,E01026371,7.0,4.0,,
136491.0,4514.0,De Aston School,33.0,159.0,37.0,23.0,958,498.0,51.98,Smaller rural: Nearer to a major town or city,LN8 3RF,East Midlands,925,Lincolnshire,511471.0,388708.0,E02005494,E01026391,0,0,0,0,1,0,0.56,0.1,97.78,1.57,E01026391,E01026391,E01026391,5.0,4.0,1893.0,9.0
137135.0,5413.0,Sir Robert Pattinson Academy,41.0,211.0,41.0,19.0,1174,529.0,45.06,Urban: Nearer to a major town or city,LN6 9AF,East Midlands,925,Lincolnshire,494220.0,366383.0,E02006867,E01026218,1,0,0,0,0,0,0.26,0.61,98.17,0.96,E01026218,E01026218,E01026218,6.0,7.0,1893.0,9.0
136415.0,5415.0,William Farr CofE Comprehensive School,56.0,235.0,31.0,13.0,1450,699.0,48.21,Larger rural: Nearer to a major town or city,LN2 3JB,East Midlands,925,Lincolnshire,501305.0,379338.0,E02005499,E01026372,0,0,1,0,0,0,0.71,0.63,97.1,1.57,E01026372,E01026372,E01026372,7.0,5.0,1893.0,9.0
135564.0,6906.0,The Priory City of Lincoln Academy,26.0,135.0,49.0,36.0,846,384.0,45.39,Urban: Nearer to a major town or city,LN6 0EP,East Midlands,925,Lincolnshire,495355.0,369401.0,E02005449,E01026136,1,0,0,0,0,0,2.75,0.75,94.18,2.32,E01026136,E01026136,E01026136,6.67,7.0,903.0,5.0
136044.0,6909.0,St George's Academy,31.0,357.0,82.0,23.0,2147,1066.0,49.65,Urban: Further from a major town or city,NG34 7PP,East Midlands,925,Lincolnshire,506527.0,346018.0,E02005462,E01026235,0,1,0,0,0,0,1.38,0.42,96.4,1.8,E01026235,E01026235,E01026235,2.0,7.0,1893.0,9.0
135565.0,6907.0,The Priory Academy LSST,65.0,259.0,21.0,8.0,1806,930.0,51.5,Urban: Nearer to a major town or city,LN5 8PW,East Midlands,925,Lincolnshire,497178.0,368891.0,E02005449,E01026174,1,0,0,0,0,0,2.75,0.75,94.18,2.32,E01026174,E01026174,E01026174,6.67,7.0,521.0,3.0
137572.0,4000.0,Bourne Academy,30.0,214.0,41.0,19.0,1342,697.0,51.94,Urban: Nearer to a major town or city,PE10 9DT,East Midlands,925,Lincolnshire,510072.0,320807.0,E02005486,E01026296,1,0,0,0,0,0,2.11,0.26,96.43,1.19,E01026296,E01026296,E01026296,6.0,5.0,1893.0,9.0
137282.0,4001.0,University Academy Holbeach,28.0,173.0,43.0,25.0,1299,642.0,49.42,Larger rural: Further from a major town or city,PE12 7PU,East Midlands,925,Lincolnshire,536008.0,325426.0,E02005467,E01026252,0,0,0,1,0,0,1.18,0.56,97.01,1.24,E01026252,E01026252,E01026252,6.0,6.0,1893.0,9.0
138783.0,4002.0,King Edward VI Academy,20.0,94.0,24.0,26.0,544,250.0,45.96,Larger rural: Further from a major town or city,PE23 5EW,East Midlands,925,Lincolnshire,539953.0,366437.0,E02005436,E01026101,0,0,0,1,0,0,0.22,0.07,98.71,1.01,E01026101,E01026101,E01026101,2.0,9.0,1893.0,9.0
140950.0,4008.0,Lincoln UTC,38.0,63.0,16.0,25.0,186,43.0,23.12,Urban: Nearer to a major town or city,LN2 1PF,East Midlands,925,Lincolnshire,497911.0,371610.0,E02005444,E01026167,1,0,0,0,0,0,3.17,2.13,91.09,3.61,E01026167,E01026167,E01026167,8.0,9.0,486.0,3.0
137873.0,4010.0,The Deepings School,30.0,241.0,43.0,18.0,1449,762.0,52.59,Urban: Nearer to a major town or city,PE6 8NF,East Midlands,925,Lincolnshire,515249.0,309930.0,E02005489,E01026306,1,0,0,0,0,0,1.3,0.31,96.42,1.97,E01026306,E01026306,E01026306,5.0,8.0,1653.0,8.0
141166.0,4011.0,The Barnes Wallis Academy,18.0,78.0,24.0,31.0,466,254.0,54.51,Larger rural: Further from a major town or city,LN4 4PN,East Midlands,925,Lincolnshire,521873.0,358101.0,E02005439,E01026054,0,0,0,1,0,0,0.81,0.56,97.09,1.55,E01026054,E01026054,E01026054,2.0,8.0,1893.0,9.0
136479.0,4017.0,Charles Read Academy,13.0,40.0,15.0,38.0,251,98.0,39.04,Urban: Further from a major town or city,NG33 4NT,East Midlands,925,Lincolnshire,500164.0,324654.0,E02005479,E01026323,0,1,0,0,0,0,3.87,1.17,92.36,2.6,E01026323,E01026323,E01026323,6.0,9.0,1893.0,9.0
142392.0,4018.0,Somercotes Academy,19.0,63.0,18.0,29.0,366,200.0,54.64,Larger rural: Further from a major town or city,LN11 7PN,East Midlands,925,Lincolnshire,541950.0,396569.0,E02005425,E01026079,0,0,0,1,0,0,0.93,0.15,98.14,0.77,E01026079,E01026079,E01026079,5.0,7.0,1893.0,9.0
136624.0,4019.0,Walton Academy,44.0,108.0,26.0,24.0,699,698.0,99.86,Urban: Further from a major town or city,NG31 7JR,East Midlands,925,Lincolnshire,490471.0,334208.0,E02005481,E01026319,0,1,0,0,0,0,2.06,1.68,93.32,2.94,E01026319,E01026319,E01026319,7.0,7.0,1653.0,8.0
144968.0,4039.0,Louth Academy,18.0,171.0,58.0,34.0,786,377.0,47.96,Urban: Nearer to a major town or city,LN11 9AW,East Midlands,925,Lincolnshire,533462.0,387351.0,E02005427,E01026081,1,0,0,0,0,0,1.67,0.09,96.74,1.5,E01026081,E01026081,E01026081,3.0,9.0,,
136968.0,4048.0,John Spendluffe Foundation Technology College,16.0,94.0,35.0,37.0,598,275.0,45.99,Larger rural: Further from a major town or city,LN13 9BL,East Midlands,925,Lincolnshire,545721.0,375713.0,E02005431,E01026042,0,0,0,1,0,0,0.69,0.17,96.84,2.29,E01026042,E01026042,E01026042,2.0,9.0,1893.0,9.0
136958.0,4049.0,Caistor Yarborough Academy,29.0,59.0,21.0,36.0,363,191.0,52.62,Larger rural: Nearer to a major town or city,LN7 6QZ,East Midlands,925,Lincolnshire,512180.0,401423.0,E02005492,E01026367,0,0,1,0,0,0,1.09,0.18,97.64,1.09,E01026367,E01026367,E01026367,6.0,7.0,1893.0,9.0
141581.0,4050.0,The Banovallum School,22.0,102.0,34.0,33.0,583,288.0,49.4,Larger rural: Further from a major town or city,LN9 6DA,East Midlands,925,Lincolnshire,526368.0,368958.0,E02005434,E01026064,0,0,0,1,0,0,1.03,0.0,97.34,1.63,E01026064,E01026064,E01026064,1.0,10.0,1653.0,8.0
138754.0,4072.0,Haven High Academy,20.0,189.0,56.0,30.0,1058,539.0,50.95,Urban: Further from a major town or city,PE21 9HB,East Midlands,925,Lincolnshire,532637.0,345166.0,E02006864,E01026038,0,1,0,0,0,0,1.6,0.83,95.9,1.67,E01026038,E01026038,E01026038,7.0,4.0,1653.0,8.0
138756.0,4516.0,William Lovell Church of England Academy,29.0,73.0,21.0,29.0,279,151.0,54.12,Smaller rural: Further from a major town or city,PE22 8AA,East Midlands,925,Lincolnshire,534224.0,356742.0,E02005441,E01026102,0,0,0,0,0,1,0.22,0.09,98.79,0.91,E01026102,E01026102,E01026102,4.0,6.0,1.0,1.0
137447.0,5408.0,Lincoln Christ's Hospital School,26.0,199.0,52.0,26.0,1220,639.0,52.38,Urban: Nearer to a major town or city,LN2 4PN,East Midlands,925,Lincolnshire,498762.0,372407.0,E02005445,E01026154,1,0,0,0,0,0,1.99,0.14,95.02,2.84,E01026154,E01026154,E01026154,2.0,7.0,1173.0,6.0
136871.0,5412.0,North Kesteven Academy,22.0,196.0,43.0,22.0,1042,637.0,61.13,Urban: Nearer to a major town or city,LN6 9AG,East Midlands,925,Lincolnshire,493850.0,366405.0,E02006867,E01026218,1,0,0,0,0,0,0.26,0.61,98.17,0.96,E01026218,E01026218,E01026218,6.0,7.0,1893.0,9.0
136358.0,5418.0,Branston Community Academy,38.0,198.0,29.0,15.0,1144,574.0,50.17,Larger rural: Nearer to a major town or city,LN4 1LH,East Midlands,925,Lincolnshire,502566.0,367994.0,E02005456,E01026190,0,0,1,0,0,0,0.63,0.53,96.68,2.16,E01026190,E01026190,E01026190,5.0,6.0,1893.0,9.0
138839.0,5420.0,"Sir William Robertson Academy, Welbourn",35.0,108.0,20.0,19.0,835,394.0,47.19,Smaller rural: Nearer to a major town or city,LN5 0PA,East Midlands,925,Lincolnshire,496134.0,353149.0,E02005458,E01026196,0,0,0,0,1,0,0.34,0.14,98.92,0.61,E01026196,E01026196,E01026196,8.0,6.0,1653.0,8.0
139623.0,5421.0,"St Peter and St Paul, Catholic Voluntary Academy",25.0,99.0,20.0,20.0,558,252.0,45.16,Urban: Nearer to a major town or city,LN6 7SX,East Midlands,925,Lincolnshire,496015.0,369212.0,E02005449,E01026135,1,0,0,0,0,0,2.75,0.75,94.18,2.32,E01026135,E01026135,E01026135,6.67,7.0,822.0,4.0
136194.0,6910.0,The Priory Ruskin Academy,30.0,208.0,46.0,22.0,1339,541.0,40.4,Urban: Further from a major town or city,NG31 8ED,East Midlands,925,Lincolnshire,491325.0,337112.0,E02005478,E01026352,0,1,0,0,0,0,10.11,1.38,86.14,2.37,E01026352,E01026352,E01026352,8.0,6.0,1653.0,8.0
136217.0,6911.0,Skegness Academy,20.0,158.0,75.0,48.0,893,465.0,52.07,Urban: Further from a major town or city,PE25 2QH,East Midlands,925,Lincolnshire,555945.0,364114.0,E02005435,E01026084,0,1,0,0,0,0,1.7,0.0,97.29,1.01,E01026084,E01026084,E01026084,3.0,9.0,1653.0,8.0
135650.0,6905.0,The Open Academy,38.0,85.0,36.0,42.0,608,263.0,43.26,Urban: Nearer to a major town or city,NR7 9DL,East of England,926,Norfolk,625082.0,310392.0,E02005587,E01026805,1,0,0,0,0,0,1.43,0.91,94.85,2.8,E01026805,E01026805,E01026805,3.0,7.0,1495.0,7.0
136186.0,6907.0,Ormiston Victory Academy,45.0,143.0,35.0,25.0,1075,535.0,49.77,Urban: Nearer to a major town or city,NR5 0PX,East of England,926,Norfolk,617338.0,310653.0,E02007054,E01026924,1,0,0,0,0,0,2.15,1.04,94.9,1.9,E01026924,E01026924,E01026924,8.0,7.0,1351.0,7.0
136202.0,6909.0,King's Lynn Academy,28.0,126.0,33.0,26.0,782,374.0,47.83,Urban: Further from a major town or city,PE30 4QG,East of England,926,Norfolk,563223.0,319923.0,E02005559,E01026668,0,1,0,0,0,0,3.98,0.73,92.11,3.18,E01026668,E01026668,E01026668,4.0,9.0,423.0,3.0
141268.0,4002.0,Northgate High School,34.0,190.0,41.0,22.0,1103,538.0,48.78,Urban: Nearer to a major town or city,NR19 2EU,East of England,926,Norfolk,598973.0,314051.0,E02005505,E01026431,1,0,0,0,0,0,1.28,0.68,97.19,0.85,E01026431,E01026431,E01026431,4.0,8.0,1653.0,8.0
140364.0,4011.0,Cliff Park Ormiston Academy,27.0,163.0,52.0,32.0,898,456.0,50.78,Urban: Further from a major town or city,NR31 6TA,East of England,926,Norfolk,652480.0,302582.0,E02005547,E01026611,0,1,0,0,0,0,2.24,0.3,95.15,2.31,E01026611,E01026611,E01026611,7.0,9.0,1893.0,9.0
140557.0,4012.0,St Clement's High School,27.0,119.0,20.0,17.0,632,305.0,48.26,Smaller rural: Further from a major town or city,PE34 4LZ,East of England,926,Norfolk,555165.0,320738.0,E02005558,E01026712,0,0,0,0,0,1,0.32,0.43,98.35,0.9,E01026712,E01026712,E01026712,7.0,5.0,1893.0,9.0
140815.0,4013.0,Jane Austen College,51.0,151.0,30.0,20.0,896,522.0,58.26,Urban: Nearer to a major town or city,NR3 1DD,East of England,926,Norfolk,622950.0,308981.0,E02007053,E01026823,1,0,0,0,0,0,7.55,2.02,84.3,6.13,E01026823,E01026823,E01026823,2.0,9.5,,
141086.0,4014.0,University Technical College Norfolk,38.0,69.0,16.0,23.0,266,49.0,18.42,Urban: Nearer to a major town or city,NR4 6FF,East of England,926,Norfolk,622227.0,305168.0,E02005596,E01026821,1,0,0,0,0,0,2.95,2.96,89.83,4.26,E01026821,E01026821,E01026821,1.5,9.0,1653.0,8.0
